X,Y,UsoVegetacaoIBGE_tif,altitude_br_tif,declividade_br_tif,density3_br_tif,ModisGPP_MOD17A2_2010_rec_tif,ModisNPP_MOD17A3_2010_rec_tif,ModisVCF_MOD44B_2010_rec_tif,sa2001tree_br_tif,UsoAntropicoIBGE_tif
-55.30998399,1.023434824,2,394.47,47169.7,9.32,475,26086,67,84,1
-56.04328799,0.473456824,1,256.28,244175,12.14,371,26570,80,78,1
-50.25185299,0.498455824,6,16.68,75412.07,13.44,685,27563,56,25,1
-56.77659199,-1.534796176,28,161.98,524679.62,23.2,30,26634,78,82,1
-48.87690799,-0.676497176,11,5.74,3003.9,15.14,245,13463,22,9,1
-55.64330399,-0.801492176,2,295.69,87202.27,23.34,281,24816,81,79,1
-48.84357599,-2.226435176,5,22.52,55729.27,26.65,235,12192,7,19,8
-51.81845699,-2.434760176,28,44.02,63472.61,19.32,550,24060,35,77,1
-53.55172099,-8.609513176,13,298.35,85501.23,13.78,673,24062,80,60,1
-57.64322399,-6.534596176,2,152.45,122913.9,19.48,611,25219,61,84,1
-51.94345199,-9.676137176,16,291.64,248531.7,14.95,364,22884,61,43,1
-56.45993799,-8.109533176,39,447.25,255058.8,17.81,486,20607,79,84,1
-55.33498299,-5.234648176,2,221.63,95857.7,29.72,580,19716,79,84,1
-51.90178699,-4.568008176,16,207.73,91047.87,21.73,167,25702,55,79,1
-56.45993799,-9.267820176,16,256.03,41137.03,14.22,520,24811,77,81,1
-53.64338399,-8.251194176,2,299.45,63168.18,14.25,705,25146,75,77,1
-57.18490899,-5.876289176,16,116.25,20630.94,21.25,519,26344,77,75,1
-47.16030999,-2.718082176,18,150.6,13599.43,18.82,655,23700,63,74,1
-48.91857299,-6.684590176,5,170.59,58438.61,10.85,214,13141,15,24,7
-51.74345999,-3.151398176,5,26.84,128187.3,25.03,84,17827,64,55,7
-48.41859299,-4.009697176,2,121.89,171370.2,17.89,617,25280,78,86,1
-49.57687999,-4.801332176,5,122.97,92189.72,11.96,89,15776,16,17,7
-56.12661799,-0.793159176,2,160.36,224860.91,17.2,597,26576,76,81,1
-48.53525499,-4.401348176,2,157.68,149572.5,19.07,615,25456,77,6,1
-53.36006199,-9.051162176,16,328.35,177678.3,21.09,648,24539,78,81,1
-52.33510299,-8.342857176,16,373.9,952587.5,10.53,40,23385,77,49,1
-47.01031599,-1.193143176,5,37.75,65050.38,18.84,744,24646,57,51,6
-52.32676999,-6.626259176,2,271.39,231166.41,25.19,653,23859,47,78,1
-46.34367599,-1.384802176,18,21.9,93794.37,21.57,528,25037,73,23,1
-56.23494699,-2.576421176,28,117.28,52024.37,8.36,546,26407,65,82,1
-55.06832699,-4.334684176,13,233.12,79088.89,21.43,666,24611,58,80,1
-50.89349399,-6.434600176,13,261.89,83407.22,21.2,690,24282,78,53,1
-55.80996399,1.148429824,4,310.51,110949.8,23.62,613,26943,74,69,1
-50.43517899,-4.434680176,5,117.95,90205.29,31.52,404,24226,13,64,7
-52.10177899,-1.293139176,11,5.1,6999.94,19.84,620,25575,18,1,1
-56.93491899,-7.451226176,2,319.46,74988.59,9,683,24682,72,82,1
-47.51029599,-3.326391176,5,134.73,399619.69,8.99,93,15930,30,56,7
-50.37684799,-8.151198176,13,217.81,79837.01,30.58,94,17562,51,16,1
-48.85190899,-0.934820176,11,6.77,11124.46,16.11,272,15117,21,30,1
-57.12657799,-6.676257176,2,335.26,527672.69,10.53,522,25393,78,83,1
-56.55993399,-9.076161176,7,192.19,96062.68,23.28,588,24783,80,80,1
-50.00186299,-5.042989176,2,142.43,82135.39,19.33,202,24693,16,69,1
-49.40188699,-8.267860176,5,236.36,40375.77,7.87,78,15420,20,22,7
-56.96825099,-5.851290176,2,136.31,230348.2,7.93,36,22125,76,86,1
-52.41009999,-3.459719176,25,131.23,128560,22.82,417,18691,58,37,1
-49.17689599,-5.684630176,5,137.49,56823.58,14.26,118,15296,14,12,7
-55.15165699,-7.692883176,6,265.37,138002.5,16.53,698,25222,76,71,1
-54.26002599,-0.634832176,2,408.62,524824.81,12.16,356,22841,71,81,1
-55.75163299,-5.942953176,16,182.79,72303.7,25.51,472,23326,80,81,1
-52.72675399,-9.467812176,4,278.25,34561.61,12.67,647,23614,61,45,1
-54.52668199,-0.101520176,2,505.06,113591.3,12.05,333,23917,80,75,1
-52.49342999,-3.884702176,16,197.11,133087.7,12.54,632,22447,62,14,1
-55.55997399,-6.092947176,16,382.79,44654.72,13.7,662,25039,81,82,1
-52.92674599,-6.159611176,16,220.97,74161.49,11.09,659,15640,47,71,1
-57.43489899,0.431791824,2,283.5,20720.21,16.86,311,27367,79,83,1
-56.87658799,-1.834784176,28,89.53,14724.45,16.66,501,27319,83,82,1
-48.45192499,-5.617966176,5,136.06,26459.11,16.11,148,13650,15,6,7
-54.56834699,-4.568008176,13,202.21,128062.5,18.44,667,25266,73,84,1
-55.90162699,-2.418094176,28,95.66,159689.2,17.66,548,25877,65,82,1
-50.00186299,-6.351270176,5,594.32,1785255,19.24,440,24196,75,68,7
-51.19348199,-4.476345176,2,183.38,8621.59,19.2,525,23855,72,65,1
-48.60191899,-6.384602176,5,182.06,99515.75,26.37,185,14593,18,9,7
-54.11836499,-0.468172176,1,245.74,185423.7,28.78,214,20445,64,78,1
-49.49354999,-2.384762176,24,5.28,61507.4,21.66,660,25322,63,63,1
-56.05162099,-7.326231176,13,291.47,64601.19,16.29,684,26060,78,92,1
-55.05166099,-4.551342176,2,342.88,34218.85,9.34,602,25743,64,55,1
-56.58493299,-3.034736176,28,61.81,159635.7,18.24,33,25568,62,8,1
-50.14352399,-6.217942176,16,469.35,1609342,23.38,700,24587,75,81,1
-51.56846699,-0.868156176,6,13.42,6302.59,15.2,657,25689,58,25,1
-53.16006999,0.165135824,2,171.59,166940.2,20.16,552,24561,30,78,1
-55.46831099,-4.559675176,2,334.97,163960.91,15.62,595,26350,62,83,1
-53.94337199,-2.818078176,16,79.28,378518.31,19.64,354,25152,77,72,1
-55.85996199,0.073472824,2,360.16,141915.2,14.06,529,26349,81,81,1
-47.96027799,-2.326431176,5,63.69,175582.91,20.83,637,23188,30,33,2
-56.00162299,-4.593007176,16,90.43,203152,29.55,666,24017,82,85,1
-56.12661799,-1.301472176,2,34.63,100232.4,21.53,272,22644,61,81,1
-53.24339999,-1.268140176,28,114,104180.2,13.13,654,17655,62,82,1
-51.20181499,-8.101200176,16,292.95,155311.8,17.29,459,23696,77,74,1
-52.53509499,-3.351390176,25,161.55,253552.91,14.79,306,25122,13,35,1
-48.41025999,-1.201476176,5,13.83,6140.55,9.83,215,11816,52,15,1
-55.03499499,2.223386824,2,372.95,54987.46,22.94,351,26911,79,65,1
-48.49358999,-3.609713176,2,154.5,85949.54,12.94,626,22447,79,75,1
-49.51854899,-4.184690176,5,103.53,96267.95,11.17,396,13765,63,13,1
-53.62671799,-2.668084176,28,168.9,131279.91,25.76,622,25293,76,70,1
-49.05190099,-4.268020176,5,116.15,120243.2,13.48,358,13767,20,22,7
-54.13503099,-4.609673176,6,167.85,57960.25,27.11,680,25386,64,69,1
-51.43513899,-4.168024176,1,162.62,64822.42,16.95,333,25386,78,62,1
-55.09332599,-8.109533176,13,264.94,44104.08,19.43,710,23028,74,27,1
-53.01007599,-4.184690176,16,197.73,38168.01,23.35,160,24734,28,48,1
-53.01007599,-8.851170176,16,433.64,213948.09,13.32,622,24705,61,68,1
-50.96849099,-5.684630176,2,249.66,853848,13.75,681,24972,77,78,1
-53.86004199,-4.293019176,13,207.46,113469.5,21.25,365,24414,68,78,1
-52.32676999,-4.759667176,16,240,99801.52,12.6,82,18999,81,66,1
-52.99340999,-1.426467176,2,79.11,133742.91,11.45,217,25155,62,66,1
-55.46831099,-5.234648176,16,224.04,83139.34,18.76,471,23719,81,84,1
-54.06003399,-8.284526176,13,356.51,33315,17.64,692,23201,63,79,1
-49.84353599,-1.668124176,22,4.13,17906.39,26.54,163,7930,11,45,1
-53.91003999,-4.318018176,2,198.69,76585.66,21.33,660,26491,37,87,1
-58.35152899,-0.651498176,2,205.01,80713.85,13.26,504,27141,76,79,1
-55.15165699,0.781777824,2,377.58,390609.5,24.11,588,21073,61,81,1
-49.05190099,-2.984738176,18,44.8,43929.59,21.48,629,24998,57,26,1
-52.69342199,-6.059615176,2,194.56,237539,17.23,491,24664,67,62,1
-55.64330399,-8.626179176,7,512.77,219678.41,23.15,606,22691,81,79,1
-55.92662599,1.281757824,4,350.21,36611.27,9.89,257,13693,11,14,1
-53.73504699,-6.334604176,2,493.85,288900.41,8.6,592,24520,62,77,1
-48.32692999,-3.276393176,18,74.79,149650,26.78,668,23838,71,79,1
-51.86845499,-7.167904176,13,230.9,80413.92,17.1,266,24681,78,65,1
-49.72687399,-7.209569176,34,208.13,210002.3,16.07,241,16489,68,20,1
-52.26010599,-4.718002176,16,204.17,99475.9,22.7,602,20856,77,73,1
-54.79333799,-2.709749176,5,111.78,57403.31,23.22,425,25499,11,46,2
-55.43497899,-3.476385176,28,85.23,25614.49,25.56,551,26197,83,93,1
-48.54358799,-0.401508176,19,3.05,792.34,12.68,290,16185,19,0,1
-57.31823699,-7.226235176,2,167.46,135737,23.71,37,24177,81,77,1
-57.31823699,-8.376189176,13,334.02,168217.5,18.51,552,25386,78,77,1
-53.51005599,-2.268100176,18,85.82,30699.75,18.27,483,22999,79,85,1
-57.21824099,1.040100824,2,241.95,112869,23.29,352,26048,66,84,1
-50.62683799,-3.401388176,25,86.85,12984.78,24.5,411,24248,63,72,1
-56.61826499,1.198427824,2,344.91,19013.36,11.11,553,21399,62,85,1
-57.04324799,-4.684670176,2,152.04,119564.9,8.35,288,25840,61,88,1
-53.79337799,-1.401468176,7,73.58,132635.8,24.67,641,26820,61,65,1
-49.99352999,-4.876329176,2,187.02,128628.6,18.55,221,23831,71,77,1
-49.48521699,-6.592927176,34,171.29,43474.34,28.84,78,14045,14,42,1
-51.68512899,-2.334764176,28,50.55,11611.9,18.67,560,21924,78,86,1
-55.38498099,-2.334764176,28,15.11,150037.91,20.12,538,25017,43,91,1
-53.91003999,-6.051282176,2,281.79,38857.09,17.3,151,25293,81,77,1
-51.01848899,-5.576301176,2,223.66,63651.8,16.23,672,25349,71,75,1
-50.17685599,-4.842997176,2,176.3,91488.08,19.74,156,23215,65,59,1
-52.12677799,-4.143025176,16,206.98,86690.05,12.22,650,25752,78,79,1
-49.42688599,-0.934820176,3,7.78,3236.43,31.77,232,17308,55,37,1
-55.58497299,2.190054824,2,642.76,116573.3,12.14,425,22828,78,73,1
-56.90991999,1.181761824,2,284.98,68439.72,11.04,151,27227,75,85,1
-50.17685599,-3.226395176,28,75.9,21814.17,22.91,624,20903,54,71,1
-53.34339599,-0.126519176,16,240.76,346442.91,11.77,370,25173,76,92,1
-57.07657999,-8.367856176,39,400.43,73720.87,6.77,522,24806,74,81,1
-56.10995199,-0.851490176,2,134.06,56933.37,24.84,597,24160,78,80,1
-48.14360399,-3.534716176,2,148.38,145189.7,15.43,643,23858,76,30,1
-51.78512499,-8.692843176,16,487.74,477720.91,6.6,234,22694,64,82,1
-53.65171699,-0.034856176,16,353.83,636273.81,19.64,372,25823,65,78,1
-55.06832699,-0.084854176,2,481.35,431920,32.05,605,25548,80,93,1
-52.68508899,-5.026323176,16,198.36,70589.41,21.82,90,25919,76,54,1
-57.49322999,-5.076321176,2,106.39,170399.91,27.28,607,25927,75,85,1
-51.88512099,-7.401228176,13,260.56,83097.53,26.58,663,24708,71,75,1
-56.61826499,-7.559555176,2,329.98,146968.7,13.26,527,23914,81,81,1
-54.23502699,0.848441824,2,389.34,130087.4,11.59,654,25869,76,82,1
-52.19344199,-8.051202176,2,330.54,45124.89,28.81,697,23725,75,81,1
-56.14328399,-7.201236176,2,306.78,100986.8,14.18,246,25392,75,76,1
-50.37684799,-8.209529176,5,217.72,47927.14,20.63,304,15852,20,10,7
-53.61838499,0.065139824,16,213.92,85405.85,14.91,139,26637,65,83,1
-50.49350999,-2.851410176,28,29,224109.91,30.84,295,24096,65,69,1
-54.06836699,-8.959499176,13,326.6,131621.91,24.47,668,25016,79,86,1
-53.56005399,-6.226275176,16,225.49,67024.02,20.62,660,21716,71,80,1
-48.64358399,-3.043069176,18,65.95,18069.74,24.69,634,21657,38,29,1
-49.20189499,-2.651418176,18,40.46,14255.5,21.09,654,25061,70,84,1
-52.83508299,-6.467932176,16,217.74,78923.96,28.82,665,25171,69,86,1
-52.66842299,-7.901208176,16,246.75,68606.3,16.08,693,24701,71,54,1
-48.91857299,-4.468012176,5,153.61,83919.7,12.8,399,16769,20,68,7
-48.98523699,-2.468092176,5,24.09,65545.08,19.26,653,23788,63,82,2
-58.20986799,0.656782824,1,213.63,81157.66,13.25,564,27809,64,90,1
-56.10161899,-0.551502176,2,273.71,397656.5,15.51,530,26871,82,77,1
-47.36863499,-2.576421176,5,131.26,113743.3,13.89,610,24745,19,30,2
-57.52656199,-1.143145176,2,266.71,170534.41,6.7,440,26579,76,86,1
-55.69330199,-1.076481176,2,318.81,556300.62,14.51,599,26902,79,84,1
-55.50164299,0.740112824,7,364.45,65741.91,7.22,612,27845,57,45,1
-56.57659999,1.531747824,2,335.28,88659.53,16.84,431,25168,70,77,1
-56.72659399,-5.017990176,2,102.45,122399.4,20.36,510,26299,62,83,1
-51.37680799,-6.651258176,5,230.47,58387.99,19.04,163,17094,44,10,7
-50.36018199,-7.342897176,5,383.44,291551.91,14.68,205,16500,26,31,7
-55.54330799,-3.034736176,28,124.58,95905.59,17.33,176,25765,76,78,1
-51.54346799,-9.426147176,16,494.47,155451.8,9.52,701,23952,51,79,1
-50.60183899,-7.309565176,13,347.24,133722.3,29.4,288,18067,72,43,1
-52.81008399,-2.484758176,2,98.89,72719.06,20.7,315,21974,69,74,1
-54.98499699,1.440084824,2,355.18,57002.56,16.96,676,24915,80,87,1
-53.71838099,0.765111824,2,546.6,559082.38,11.25,357,25248,78,82,1
-55.90995999,-2.193103176,5,4.14,33102.03,25.56,548,27143,51,84,7
-55.95162499,1.006768824,4,345.64,276838.69,22.86,379,26851,46,35,1
-58.32652999,-1.059815176,2,171.65,403899.09,17.34,349,27215,71,94,1
-55.90995999,-3.634712176,28,137.94,131368.8,15.26,169,20205,50,88,1
-53.06840699,-0.601500176,1,495.55,713984.69,9.2,415,26045,80,78,1
-47.62695799,-2.168104176,5,44.16,62920.98,12.73,595,24456,16,21,2
-53.74337999,-4.151358176,13,207.21,48037.04,9.53,564,25680,62,86,1
-52.31010399,-2.518090176,2,48.31,51810.19,20.53,586,23769,70,60,1
-51.41013999,-7.409561176,13,281.86,206440.5,16.24,214,24227,77,77,1
-57.34323599,-6.901248176,2,141.5,62179.74,23.7,481,25252,82,90,1
-56.17661599,-5.709629176,16,295.7,801678.12,23.67,651,24598,81,84,1
-53.21840099,-4.476345176,16,237.32,225197.59,13.84,225,26400,78,66,1
-54.57667999,-8.917834176,25,463.76,185486.2,18.58,700,25000,21,78,1
-53.14340399,-8.742841176,16,350.86,191718.41,9.11,648,24492,72,82,1
-51.76845899,-8.392855176,16,480.02,160819.8,11.6,725,23038,67,86,1
-55.52664199,-5.934620176,16,241.17,80143.45,22.88,664,24235,82,70,1
-47.14364399,-3.576381176,5,123.48,149965.41,20.16,284,13785,5,33,7
-58.38486099,-0.909821176,2,93.25,22534.72,27.67,504,27598,80,86,1
-51.15181699,-4.842997176,2,175.3,51838.39,17.17,159,24304,77,76,1
-55.43497899,0.531787824,7,330.6,171272,22.57,548,24786,76,76,1
-50.88516099,-3.101400176,28,88.3,20816.33,19.43,604,25151,62,84,1
-55.30998399,-0.268180176,2,489.61,180413.59,10.03,624,26055,73,87,1
-52.19344199,-4.601340176,16,213.22,112382.8,19.01,291,23246,81,65,1
-56.45993799,-3.609713176,28,105.83,111681.5,16.62,457,25113,59,84,1
-56.21828099,-1.951446176,11,3.19,20002.7,17.53,303,12864,28,21,1
-52.91841299,-0.943153176,5,65.07,333617.91,20.39,550,25190,32,70,4
-52.57675999,-7.601220176,6,235.12,107168.5,15,642,22926,72,81,1
-57.27657199,-6.342937176,2,174.46,93746.4,19.89,543,25557,66,82,1
-55.91829299,-3.601380176,28,110.54,102014,14.61,340,26019,73,87,1
-54.27669199,-8.867836176,13,342.04,64992.93,24.15,694,25115,79,80,1
-55.43497899,2.398379824,2,411.68,66990.23,20.24,304,25100,79,83,1
-56.55160099,1.331755824,2,328.99,164498.2,14.58,585,23491,78,80,1
-55.59330599,-7.834544176,16,298.14,111333.7,10.7,671,24422,76,57,1
-55.95995799,0.706780824,6,312.25,26319.41,23.39,390,24753,77,82,1
-50.70183499,-2.168104176,6,25.92,47558.39,19.6,387,23587,67,61,1
-55.89329399,-1.076481176,2,185.01,101749.4,18.7,615,26037,72,82,1
-55.59330599,-4.201356176,5,75.52,21901.84,13.39,610,26299,68,57,2
-52.70175499,-7.092907176,16,223.56,14478.13,16.02,661,24075,76,66,1
-56.95991799,-4.484678176,2,82.98,151216.59,20.09,545,26101,63,83,1
-50.66016999,-2.551422176,28,48.53,27890.54,14.2,319,22776,56,63,1
-56.36827499,-3.776373176,28,101.14,59988.82,20.74,661,24015,77,85,1
-51.31847699,-6.501264176,5,226.31,18168.38,23.37,211,15645,13,30,7
-49.36022199,-3.718042176,5,63.96,182514.41,16.91,372,17385,23,36,7
-57.90154699,0.623450824,2,343.77,218227.2,17.98,553,26589,78,79,1
-55.60997199,-3.709709176,28,122.35,32157.04,21.04,352,23079,62,80,1
-56.13495099,0.573452824,2,277.13,23794.74,15.89,315,27014,69,83,1
-54.90999999,-3.309725176,5,123.23,122434.9,17.73,367,24920,28,82,2
-56.17661599,1.473416824,2,361.01,108962.6,17.87,501,24470,75,81,1
-56.40160699,-7.759547176,16,257.46,58959.85,26.51,636,25743,66,78,1
-46.60199899,-2.493091176,2,62.45,14227.02,16.8,671,22772,81,78,1
-56.16828299,-1.559795176,28,52.63,223736.59,29.88,570,26546,58,85,1
-57.60155899,-0.918154176,2,91.53,225520.7,23.34,462,27004,71,83,1
-53.06007399,-5.384642176,16,197.12,66837.8,17.16,292,22173,76,77,1
-53.02674199,-2.684750176,28,82.8,266424.81,22.06,320,25189,30,76,1
-58.54318799,0.906772824,2,323.13,633426,16.67,617,24856,75,89,1
-49.40188699,-1.976445176,12,8.32,51159.77,8.5,644,25900,42,74,1
-58.70984799,0.156802824,2,192.77,67903.06,26.36,495,25414,68,64,1
-53.74337999,-4.259687176,13,198.73,30885.83,10.98,218,25116,76,84,1
-52.76841899,-0.826491176,5,108.61,164435.7,18.21,658,24729,64,30,4
-53.96003799,-1.626459176,22,192.19,187967.91,9.6,468,19014,54,16,1
-50.12685799,-4.443013176,2,140.81,80413.25,22.6,173,25271,68,54,1
-53.73504699,-5.126319176,16,255.25,203447.91,20.79,658,24395,56,79,1
-52.90174699,-7.976205176,2,431.06,524048.41,17.33,377,23930,74,60,1
-50.59350599,-8.001204176,5,318.34,78538.08,15.04,438,17063,19,25,7
-56.89325399,-7.301232176,2,376.05,325581.69,8.95,670,23805,83,86,1
-56.41827299,-0.118186176,2,210.02,152480.09,16.45,539,26907,81,86,1
-57.12657799,-1.468132176,28,146.88,189261.09,7.95,485,27593,83,82,1
-54.01003599,-7.876209176,2,351.12,59345.11,13.74,658,20850,76,57,1
-48.95190499,-4.326351176,25,116.99,74599.77,8.81,473,23849,46,34,1
-47.92694599,-2.159771176,5,55.84,60845.54,11.7,483,23334,65,21,2
-50.16018999,-8.309525176,34,201.22,37209.32,17,343,11782,9,22,1
-54.11003199,-3.726375176,6,160.76,188153.09,15.87,299,16992,59,87,1
-56.16828299,-1.584794176,28,51.67,149079.09,27.17,564,26398,68,82,1
-53.76837899,-5.342977176,2,194.88,195754.59,17.29,126,24519,80,76,1
-53.32672999,-7.734548176,16,329.65,299524.5,17.6,652,21230,40,57,1
-56.22661399,0.248465824,2,232.49,101694.5,31.91,504,27169,81,90,1
-50.65183699,-5.309645176,2,192.96,77443.91,21.7,668,24642,38,78,1
-50.95182499,-1.918114176,28,23.26,24123.72,22.24,192,25201,57,83,1
-57.16824299,-0.476505176,2,133.76,266378.59,13.67,405,27155,76,84,1
-57.93487899,0.940104824,2,417.34,475413.91,15.11,587,27039,80,89,1
-56.41827299,-1.251474176,2,40.25,56928.04,10.98,512,26632,79,85,1
-47.78528499,-1.609793176,5,30.78,32631.56,26.27,682,24806,28,49,7
-49.86853499,-2.134772176,18,20.73,72759.67,19.84,580,24437,60,15,1
-56.63493099,-6.084614176,2,185.79,297803.5,27.25,651,21806,82,77,1
-50.68516899,-5.401308176,2,184.3,75208.97,19.59,209,25404,70,66,1
-54.94333199,1.523414824,2,361.58,34873.74,16.71,684,26156,73,84,1
-52.68508899,-7.651218176,16,236.11,160562.7,28.17,651,23130,79,86,1
-54.51834899,1.440084824,2,280.28,213065.7,18.73,312,23437,78,81,1
-53.65171699,-0.643165176,2,166.1,83675.5,20.83,152,24849,68,83,1
-53.31839699,-4.101360176,16,187.21,171731.41,27.14,465,26031,68,82,1
-55.23498699,-6.551262176,16,254.13,66833.17,8.07,34,24395,79,82,1
-54.41001999,-4.309685176,2,396.53,242278.8,11.37,53,19781,79,70,1
-48.71024799,-1.768120176,5,23.98,16167.14,10.68,650,24201,63,78,2
-56.73492699,-0.634832176,2,162.34,553856.38,17.73,528,27902,78,80,1
-49.22689399,-3.176397176,28,53.38,48991.65,17.74,615,25335,80,74,1
-55.90995999,1.865067824,4,363.94,224572.2,16.1,171,8327,27,9,1
-53.63505099,-4.076361176,13,268.56,509479.81,13.09,266,26548,75,83,1
-53.06007399,-6.726255176,2,277.75,35019.19,13.9,96,24895,40,55,1
-50.37684799,-5.576301176,2,201.16,88182.2,20.55,210,23849,19,76,1
-49.12689799,-4.034696176,5,97.35,56959.29,8.8,231,16478,20,30,7
-50.78516499,-1.809785176,6,19.37,10292.35,21.28,296,25299,63,84,1
-52.91841299,-4.626339176,16,209.76,108420.1,19.84,642,24766,71,78,1
-54.23502699,-7.426227176,16,303.32,120134.6,21.43,586,22420,79,78,1
-54.25169299,-8.284526176,2,307.26,88208.98,22.24,642,22129,79,77,1
-50.80183099,-8.892835176,16,418.47,199289.59,17.44,712,22453,18,66,1
-55.87662799,-5.509637176,13,93.73,124792.1,25.14,647,25353,80,84,1
-55.46831099,-3.026403176,28,137.28,82661.48,7.24,618,25627,76,84,1
-52.76008599,-3.784706176,13,238.48,450463.19,17.53,648,23639,63,73,1
-53.44339199,-6.851250176,16,275.41,46907.53,21.26,664,24861,81,79,1
-50.76016599,-7.142905176,5,326.14,523429.19,14.22,241,17193,19,74,7
-51.18514899,-6.884582176,5,318.61,57563.54,22.33,27,16785,30,11,7
-56.87658799,-0.551502176,2,97.91,13210.26,25.11,319,25101,79,85,1
-55.77663199,0.965103824,1,321.12,39520.5,19.56,552,25919,77,83,1
-50.76849899,-2.184770176,5,23.16,73724.52,20.26,37,23605,78,54,2
-48.57691999,-1.451466176,6,13.3,5264.43,7.53,600,25382,39,73,1
-50.69350199,-9.201156176,34,199.85,56391.45,24.06,658,19427,26,86,1
-51.51013599,-3.601380176,2,124.36,124566.9,15.92,335,22057,11,66,1
-50.14352399,-7.276233176,5,235.7,82526.78,21.67,267,15993,18,21,7
-52.42676599,-1.743121176,11,2.35,4422.37,18.45,220,13539,22,4,1
-55.25998599,-8.426187176,16,308.77,103965.6,9.16,682,25423,81,86,1
-55.17665599,0.065139824,2,442.69,68063.34,13.75,37,22040,63,89,1
-48.55192099,-2.068108176,5,43.52,67867.3,12.77,225,21946,11,71,8
-55.68496899,-3.001404176,28,107.55,45620.45,18.25,541,25007,62,92,1
-56.82658999,1.598411824,2,277.36,38050.5,17.47,245,22421,60,82,1
-53.41005999,-6.517930176,16,254.56,92311.55,15.16,524,25261,78,84,1
-51.51846899,-3.093067176,25,83.96,129181.1,17.33,276,25054,35,74,1
-49.73520699,-6.526263176,5,360.57,406993.91,9.22,297,18401,55,12,7
-54.33502299,-7.334564176,16,345.52,210043.41,12.95,690,24746,76,84,1
-47.43529899,-3.709709176,5,190.69,383552.81,21.22,377,16451,38,84,7
-47.96027799,-2.259767176,5,54.94,157011.5,9.17,645,23515,14,34,7
-56.71826099,-0.934820176,2,106.52,276337.81,11.84,222,26832,81,79,1
-49.01023599,-5.076321176,2,148.06,122655,17.02,594,24463,69,14,1
-53.27673199,-1.326471176,28,92.83,199665.3,13.45,651,25758,66,89,1
-53.76004599,-3.476385176,28,191.85,142695.09,13.3,303,24585,30,76,1
-51.71846099,-3.034736176,25,72.96,11167.74,14.43,547,25030,58,59,1
-52.32676999,-2.343097176,2,57.98,7669.58,12.17,46,22603,77,54,1
-56.98491699,-0.284846176,2,155.24,59409.18,18.07,327,26465,77,80,1
-55.94329199,-9.334484176,7,282.7,22019.04,14.22,509,24898,80,80,1
-54.95999799,-6.292939176,16,261.81,68634.32,11.07,68,24667,79,89,1
-51.61013199,-6.967912176,2,227.85,40984.33,19.78,566,23153,13,87,1
-56.55160099,1.398419824,2,332.64,121188.7,12.79,538,28553,80,83,1
-50.41851299,-8.651178176,5,206.48,102339,19.53,298,13652,25,32,7
-47.92694599,-3.951366176,25,152.6,322621,26.35,474,24637,61,27,1
-52.97674399,-4.059695176,16,185.23,176481.7,26.94,604,24844,72,56,1
-53.56838699,-3.143065176,28,190.11,254485.41,14.89,313,24955,72,78,1
